Academic Year,Roll Number,Official School Name,Address 1,Address 2,Address 3,Address 4,Eircode,School Latitude,School Longitude,School Planning area,County,Local Authority,Principal Name,Email,Phone,Ethos/Religion,Post Primary School Type,Irish Classification - Post Primary,School Gender - Post Primary,Pupil Attendance Type,Fee Paying School (Y/N),Island Location (Y/N),Gaeltacht Area Location (Y/N),DEIS (Y/N),FEMALE,MALE,Total 2024-2025
2024.0,81005Q,St Aidans Comprehensive School,Cootehill,Co Cavan,,,H16CV91,54.066459,-7.063483,Cootehill,Cavan,Cavan County Council,MS. ANGELA FLANAGAN,office@staidans.ie,0495552161,INTER DENOMINATIONAL,Comprehensive,No subjects taught through Irish,Mixed,Day,N,N,N,N,310.0,320.0,630
2024.0,81006S,Tarbert Comprehensive School,Tarbert,Listowel,Co Kerry,,V31WD66,52.57438,-9.383804,Tarbert,Kerry,Kerry County Council,MR. RICHARD PRENDIVILLE,admin@tarbertcs.ie,06836105,INTER DENOMINATIONAL,Comprehensive,No subjects taught through Irish,Mixed,Day,N,N,N,N,261.0,282.0,543
2024.0,81007U,Shannon Comprehensive School,Shannon,Co Clare,,,V14Y434,52.704817,-8.879649,Shannon,Clare,Clare County Council,MS. MARY COSTELLO,info@shannoncomp.ie,061361428,INTER DENOMINATIONAL,Comprehensive,No subjects taught through Irish,Mixed,Day,N,N,N,N,359.0,391.0,750
2024.0,81008W,Ashton School,Blackrock Road,Cork,,,T12AF50,51.892859,-8.451549,Ballintemple_CorkCity,Cork,Cork City Council,MR. ADRIAN JOHN LANDEN,principal@ashton.ie,0214966044,CHURCH OF IRELAND,Comprehensive,No subjects taught through Irish,Mixed,Day,N,N,N,N,270.0,262.0,532
2024.0,81009B,Boherbue Comprehensive School,Boherbue Comprehensive School,Boherbue,Co. Cork,,P51TK28,52.159134,-9.062485,Boharbue,Cork,Cork County Council,MS. VERA LEADER,office@boherbuecs.com,02976032,INTER DENOMINATIONAL,Comprehensive,No subjects taught through Irish,Mixed,Day,N,N,N,N,264.0,264.0,528
2024.0,81010J,St Columba's Comprehensive School,Glenties,Co Donegal,,,F94C421,54.799569,-8.286059,Glenties,Donegal,Donegal County Council,BRENDAN O' MAHONY,admin@glentiescomp.com,0749551172,INTER DENOMINATIONAL,Comprehensive,No subjects taught through Irish,Mixed,Day,N,N,N,Y,195.0,200.0,395
2024.0,81011L,The Royal and Prior School,RAPHOE,Lifford,Co. Donegal,,F93T298,54.876057,-7.590291,Raphoe,Donegal,Donegal County Council,DR. HOWARD TERENCE WELCH,principal@royalandprior.ie,0749145389,CHURCH OF IRELAND,Comprehensive,No subjects taught through Irish,Mixed,Mixed,N,N,N,Y,328.0,283.0,611
2024.0,81012N,Scoil Chuimsitheach Chiaráin,An Cheathrú Rua,Co na Gaillimhe,,,H91N267,53.262239,-9.597819,Carraroe,Galway,Galway County Council,MR. SEAN MARTIN MACDONNCHA,scoilcc@eircom.net,091595215,INTER DENOMINATIONAL,Comprehensive,All pupils taught all subjects through Irish,Mixed,Day,N,N,Y,Y,223.0,209.0,432
2024.0,81013P,St. Clare's Comprehensive School,Manorhamilton,Co. Leitrim,,,F91FY82,54.301921,-8.176972,Manorhamilton,Leitrim,Leitrim County Council,MS. MAEVE KELLY,office@stclarescomprehensive.ie,0719855087,INTER DENOMINATIONAL,Comprehensive,No subjects taught through Irish,Mixed,Day,N,N,N,N,256.0,263.0,519
2024.0,81014R,Crescent College Comprehensive,Dooradoyle Rd,Dooradoyle,Limerick,,V94W6W8,52.636658,-8.640832,Limerick City,Limerick,Limerick City Council,MR. DIARMUID MULLINS,info@crescentsj.com,061229655,INTER DENOMINATIONAL,Comprehensive,No subjects taught through Irish,Mixed,Day,N,N,N,N,439.0,483.0,922
2024.0,81016V,East Glendalough School,Station Road,Wicklow Town,Co. Wicklow,,A67PC52,52.987518,-6.054106,Wicklow,Wicklow,Wicklow County Council,MR. CRAIG PETRIE,info@egs.ie,040469608,CHURCH OF IRELAND,Comprehensive,No subjects taught through Irish,Mixed,Day,N,N,N,N,166.0,200.0,366
2024.0,81017A,TRINITY COMPREHENSIVE SCHOOL,BALLYMUN ROAD,DUBLIN 9,,,D09TN22,53.392674,-6.262844,Whitehall_SantryD9,Dublin,Dublin City Council,MS. FRANCES L NEARY,info@trinitycomp.ie,018428356,CATHOLIC,Comprehensive,No subjects taught through Irish,Mixed,Day,N,N,N,Y,280.0,294.0,574
2024.0,91301D,Holy Family Community School,Kilteel Road,Rathcoole,Co Dublin,,D24FT54,53.276821,-6.48002,Newcastle_Rathcoole,Dublin,South Dublin County Council,MS. INGRID FALLON,info@hfcs.ie,014580766,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,458.0,528.0,986
2024.0,91302F,Phobailscoil Iosolde,Oak Court Avenue,Palmerstown,Dublin 20,,D20P236,53.348466,-6.376923,Ballyfermot_D10,Dublin,South Dublin County Council,MS. CATHERINE DELANEY,office@palmerstowncs.ie,016265991,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,364.0,409.0,773
2024.0,91305L,Ballinteer Community School,Broadford Road,Ballinteer,Dublin 16,,D16XF79,53.281462,-6.260787,Ballinteer_Stepaside_DLR,Dublin,Dun Laoghaire Rathdown,MS. AMY DOHERTY,admin@ballinteercs.ie,012988195,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,207.0,197.0,404
2024.0,91310E,Cabinteely Community School,Johnstown Road,Cabinteely,Dublin 18,,D18VH73,53.261948,-6.146265,Sallynoggin_Killiney_DLR,Dublin,Dun Laoghaire Rathdown,MR. GRAHAM FLEMING,office@cabinteelycs.ie,012852137,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,215.0,302.0,517
2024.0,91315O,Scoil Phobail Chuil Mhin,Cluain Saileach,Baile Atha Cliath 15,,,D15FW97,53.388738,-6.395717,BlanchardstownVge_D15,Dublin,Fingal County Council,PATRICA MC PHILIPS,pconnolly@coolminecs.ie,018214141,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,489.0,524.0,1013
2024.0,91316Q,Blakestown Community School,Sheepmoor Avenue,Blanchardstown,Dublin 15,,D15F978,53.396041,-6.403421,BlanchardstownVge_D15,Dublin,Fingal County Council,MR. DAVID MC GUINNESS,admin@blakestowncs.ie,018215522,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,270.0,251.0,521
2024.0,91318U,The Donahies Community School,Streamville Road,Dublin 13,,,D13YN77,53.393133,-6.173129,Donaghmede_Howth_D13,Dublin,Dublin City Council,MR. PETER KEOHANE,office@donahiescs.ie,018473522,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,231.0,263.0,494
2024.0,91324P,Portmarnock Community School,Carrickhill Road,Portmarnock,Co Dublin,,D13F766,53.431642,-6.13778,Portmarnock,Dublin,Fingal County Council,MS. HELEN TOBIN,office@portmarnockcommunityschool.ie,018038056,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,430.0,530.0,960
2024.0,91325R,Malahide Community School,Broomfield,Malahide,Co. Dublin,,K36PR28,53.438241,-6.152502,Malahide_Nevinstown,Dublin,Fingal County Council,MR. DAVID HAYES,office@malahidecs.ie,018463244,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,631.0,615.0,1246
2024.0,91330K,Holy Child Community School,Pearse St,Sallynoggin,Co Dublin,,A96E0C9,53.275958,-6.13652,Sallynoggin_Killiney_DLR,Dublin,Dun Laoghaire Rathdown,MS. VALERIE MAHER,office@holychildcs.ie,012855334,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,122.0,153.0,275
2024.0,91332O,St Marks Community School,Cookstown Rd,Tallaght,Dublin 24,,D24VW22,53.291399,-6.388908,Tallaght,Dublin,South Dublin County Council,MR. IAN BORAN,office@stmarkscs.ie,014519399,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,466.0,458.0,924
2024.0,91335U,Tallaght Community School,Balrothery,Tallaght,Dublin 24,,D24X759,53.294723,-6.338556,Tallaght,Dublin,South Dublin County Council,MR. AIDAN LYNCH,office@tallaghtcs.ie,014515566,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,437.0,391.0,828
2024.0,91336W,Old Bawn Community School,Old Bawn,Tallaght,Dublin 24,,D24HP38,53.283461,-6.370716,Firhouse_Oldbawn,Dublin,South Dublin County Council,MS. URSULA MCCABE,obcsdays@oldbawncs.com,014520566,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,477.0,555.0,1032
2024.0,91337B,Killinarden Community School,Killinarden,Tallaght,Dublin 24,,D24RF70,53.276085,-6.397344,Firhouse_Oldbawn,Dublin,South Dublin County Council,MISS ADRIENNE WHELAN,adriennewhelan@killinardencs.ie,014527447,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,229.0,279.0,508
2024.0,91338D,St Aidan's Community School,Brookfield,Tallaght,Dublin 24,,D24XA46,53.286602,-6.412535,Tallaght,Dublin,South Dublin County Council,MR. KEVIN SHORTALL,office@sacs.ie,014524677,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,274.0,287.0,561
2024.0,91339F,Hartstown Community School,Hartstown,Clonsilla,Dublin 15,,D15X049,53.396127,-6.416117,BlanchardstownVge_D15,Dublin,Fingal County Council,MS. LUCIA GRIFFIN,principal@hartstowncs.ie,018207863,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,574.0,550.0,1124
2024.0,91342R,Pobalscoil Neasáin,School Lane,Baldoyle,Dublin 13,,D13F9K2,53.39202,-6.131134,Donaghmede_Howth_D13,Dublin,Fingal County Council,MISS BREDA O'HANRAHAN,office@psn.ie,018063092,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,350.0,455.0,805
2024.0,91343T,St. Tiernan's Community School,Parkvale,Balally,Dublin 16,,D16KW26,53.281577,-6.238968,Ballinteer_Stepaside_DLR,Dublin,Dun Laoghaire Rathdown,MS. JENNY COSTELLO,runai@tiernans.ie,012953224,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,150.0,217.0,367
2024.0,91344V,Rosmini Community School,Gracepark Road,Drumcondra,Dublin 9,,D09RYT1,53.371148,-6.247711,Drumcondra_Marino_Dublin1,Dublin,Dublin City Council,MS. SARAH BARRY,info@rosmini.ie,086 0122104,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,40.0,71.0,111
2024.0,91351S,Bailieborough Community School,Bailieborough,Co Cavan,,,A82P585,53.91291,-6.973901,Bailieborough,Cavan,Cavan County Council,MRS. MARTHA LIEVENS,info@bailieborocs.ie,0429665295,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,348.0,403.0,751
2024.0,91356F,Tullow Community School,The Mullawn,Tullow,Co. Carlow,,R93DT20,52.79949,-6.732313,Tullow,Carlow,Carlow County Council,MR. PAUL THORNTON,info@tullowcs.ie,0599151473,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,427.0,444.0,871
2024.0,91360T,Community School,Castlecomer,Co Kilkenny,,,R95AF5Y,52.803681,-7.215683,Castlecomer,Kilkenny,Kilkenny County Council,MR. PATRICK MURPHY,office@castlecomercs.com,0564441447,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,270.0,363.0,633
2024.0,91371B,Coláiste Chiaráin,Celbridge Road,Leixlip,Co. Kildare,,W23RW14,53.363893,-6.499258,Leixlip,Kildare,Kildare County Council,MR. MARK NEVILLE,info@colaistechiarain.com,016243226,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,310.0,328.0,638
2024.0,91372D,Scoil Mhuire Community School,Clane,Naas,Co Kildare,,W91PD79,53.292361,-6.697707,Prosperous_Clane,Kildare,Kildare County Council,MR. KEVIN MARTIN,scoilmhuire.clane@gmail.com,045868121,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,572.0,611.0,1183
2024.0,91376L,St. Kilian's Community School,Ballywaltrim,Bray,Co. Wicklow,,A98PP76,53.185307,-6.126782,Bray,Wicklow,Wicklow County Council,MR. JOHN MURPHY,accounts@stkilianscs.com,012828126,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,162.0,255.0,417
2024.0,91386O,Ballincollig Community School,Innishmore,Ballincollig,Co. Cork,,P31E030,51.890422,-8.601877,Ballincollig,Cork,Cork City Council,MR. CYRIL DESMOND,cyril.desmond@balcs.ie,0214871740,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,483.0,497.0,980
2024.0,91387Q,Beara Community School,Castletownbere,Beara,Co Cork,,P75AH74,51.647648,-9.913597,Castletownbere,Cork,Cork County Council,MS. PAULINE HURLEY,info@bearacs.ie,02770177,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,143.0,155.0,298
2024.0,91388S,Carrigaline Community School,Waterpark,Carrigaline,Co Cork,,P43XE06,51.817746,-8.386747,Carrigaline,Cork,Cork County Council,MR. PAUL RAYMOND BURKE,info@carrigcs.ie,0214372300,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,521.0,539.0,1060
2024.0,91390F,Millstreet Community School,Millstreet Town,Co Cork,,,P51CA34,52.062318,-9.068962,Millstreet,Cork,Cork County Council,MR. PÓL O' SÍODHCHÁIN,info@millstreetcommunityschool.ie,02970087,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,182.0,188.0,370
2024.0,91391H,St Peter's Community School,Passage West,Co Cork,,,T12DX46,51.865672,-8.34,Passage West,Cork,Cork County Council,MR. TONY MC SWEENEY,office@stpeters.ie,0214841599,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,189.0,164.0,353
2024.0,91396R,Douglas Community School,Clermont Avenue,Douglas,Cork,,T12HF77,51.878692,-8.442352,Ballintemple_CorkCity,Cork,Cork City Council,MR. PATRICK BARRY,admin@dcscork.ie,0214294201,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Boys,Day,N,N,N,N,,562.0,562
2024.0,91397T,Bishopstown Community School,Westgate Road,Bishopstown,Cork,,T12CF79,51.883922,-8.525918,Glasheen_CorkCity,Cork,Cork City Council,MS. EDWINA GOTTSTEIN,office@bishopstown-cs.ie,0214544311,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,166.0,173.0,339
2024.0,91400F,Mayfield Community School,Old Youghal Road,Mayfield,Cork,,T23DP95,51.912519,-8.443577,Montenotte_CorkCity,Cork,Cork City Council,MR. KIERAN GOLDEN,admin@mayfieldcs.ie,0214506855,INTER DENOMINATIONAL,Community,Some pupils taught some subjects through Irish,Mixed,Day,N,N,N,Y,135.0,210.0,345
2024.0,91406R,Carndonagh Community School,Carndonagh Community School,P.O. Box 4,Carndonagh,Co Donegal,F93VK61,55.249388,-7.269903,Carndonagh,Donegal,Donegal County Council,MR. JOHN A MC GUINNESS,admin@carndonaghcs.ie,0749374260,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,575.0,567.0,1142
2024.0,91407T,Rosses Community School,Chapel Rd,Dungloe,Co Donegal,,F94NX79,54.949386,-8.352065,Dungloe,Donegal,Donegal County Council,MR. JOHN GORMAN,jgorman@rossescommunityschool.ie,0749521122,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,Y,Y,234.0,286.0,520
2024.0,91408V,Pobalscoil Chloich Cheannfhaola,An Fálcarrach,Leitir Ceanainn,Co. Dhún na nGall,,F92KR25,55.141775,-8.099667,Falcarragh,Donegal,Donegal County Council,MS. MAEVE SWEENEY,info@pccfalcarragh.ie,0749135424,INTER DENOMINATIONAL,Community,Some pupils taught some subjects through Irish,Mixed,Day,N,N,Y,Y,186.0,231.0,417
2024.0,91409A,Pobalscoil Ghaoth Dobhair,Na Doirí Beaga,Leitir Ceannain,Co. Dhún na nGall.,,F92HX52,55.096595,-8.278584,Gweedore,Donegal,Donegal County Council,MR. SEOIRSE O DOCHARTAIGH,oifig@psgd.ie,0749531311,INTER DENOMINATIONAL,Community,All pupils taught all subjects through Irish,Mixed,Day,N,N,Y,Y,236.0,203.0,439
2024.0,91411K,Scoil Phobail Mhic Dara,Carna,Co na Gaillimhe,,,H91DH50,53.323951,-9.817824,Carna,Galway,Galway County Council,UAS. DARA O MAOILCHIARAIN,eolas@spmd.ie,095 32245,INTER DENOMINATIONAL,Community,All pupils taught all subjects through Irish,Mixed,Day,N,N,Y,Y,69.0,57.0,126
2024.0,91412M,Scoil Phobail,Ardbear,Clifden,Co Galway,,H71W673,53.478338,-10.021602,Clifden,Galway,Galway County Council,MISS MARY KELLY,info@clifdencs.ie,09521184,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,246.0,248.0,494
2024.0,91413O,Portumna Community School,St. Brigid's Road,Portumna,Co. Galway,,H53N403,53.094028,-8.220156,Portumna,Galway,Galway County Council,MR. SHANE MC CLEARN,principal@portumnacs.ie,0909741053,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,240.0,253.0,493
2024.0,91414Q,Dunmore Community School,Dunmore,Co Galway,,,H54KP03,53.616552,-8.739242,Dunmore,Galway,Galway County Council,MR. DECLAN QUINN,accounts@dunmorecs.ie,09338203,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,152.0,201.0,353
2024.0,91426A,Mountmellick Community School,Mountmellick,Co Laois,,,R32A099,53.118052,-7.327569,Mountmellick,Laois,Laois County Council,MR. LAWRENCE JOSEPH CURTIN,office@mountmellickcs.ie,0578624220,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,351.0,355.0,706
2024.0,91427C,Heywood Community School,Ballinakill,Portlaoise,Co. Laois,,R32FE04,52.885468,-7.299465,Ballinakill,Laois,Laois County Council,MR. EAMON JACKMAN,admin@heywood.ie,0578733333,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,377.0,371.0,748
2024.0,91431Q,Ramsgrange Community School,Ramsgrange,New Ross,Co Wexford,,Y34YY17,52.245441,-6.916186,Ramsgrange,Wexford,Wexford County Council,MS. RACHEL O'CONNOR,rcs.office@rcswexford.ie,051389211,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,279.0,349.0,628
2024.0,91436D,Moyne Community School,Moyne,Co Longford,,,N39T860,53.908349,-7.648053,Moyne,Longford,Longford County Council,MR. DESMOND CULLEN,office@moynecs.ie,0494335114,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,346.0,284.0,630
2024.0,91441T,Ardee Community School,Ardee,Co Louth,,,A92F838,53.851182,-6.546288,Ardee,Louth,Louth County Council,MS. MARY JACKSON,mary.jackson@ardeecs.ie,0416853557,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,636.0,717.0,1353
2024.0,91447I,St Caimin's Community School,Tullyvarraga,Shannon,Co. Clare.,Co. Clare.,V14XY54,52.705903,-8.861798,Shannon,Clare,Clare County Council,MS. MARIA SHEEHAN,maria.sheehan@stcaimins.ie,061364211,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,375.0,396.0,771
2024.0,91448K,Kilrush Community School,Kilrush,Co. Clare,,,V15KT04,52.642212,-9.483481,Kilrush,Clare,Clare County Council,MRS. EILEEN MCMAHON,principal@kilrushcoms.com,0659051359,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,186.0,155.0,341
2024.0,91456J,St Ciaran's Community School,Navan Rd,Kells,Co Meath,,A82N677,53.724117,-6.871648,Kells,Meath,Meath County Council,MS. CARA MCLOUGHLIN,office@stciaranscs.ie,0469241551,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,98.0,499.0,597
2024.0,91461C,Ballyhaunis Community School,Knock Road,Ballyhaunis,Co.Mayo,,F35RF63,53.765924,-8.780564,Ballyhaunis,Mayo,Mayo County Council,MR. JOHN DAVID MCDONAGH,principal@ballyhauniscs.ie,0949630235,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,358.0,392.0,750
2024.0,91462E,Ballinrobe Community School,Convent Road,Ballinrobe,Co Mayo,,F31XD53,53.623001,-9.212632,Ballinrobe,Mayo,Mayo County Council,MS. JULIE ANNE COLLINS,info@ballinrobecs.ie,0949541777,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,403.0,437.0,840
2024.0,91491L,St.Brendan's Community School,Birr,Co Offaly,,,R42KN92,53.105122,-7.916417,Birr,Offaly,Offaly County Council,MR. JOHN KENNEDY,info@stbrendanscsbirr.ie,0579120510,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,441.0,406.0,847
2024.0,91492N,Gorey Community School,Esmonde Street,Gorey,Co. Wexford,,Y25YX29,52.673807,-6.287413,Gorey,Wexford,Wexford County Council,MR. MICHAEL FINN,mfinn@goreycs.ie,0539421000,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,802.0,734.0,1536
2024.0,91493P,Castlerea Community School,Castlerea,Co. Roscommon,,,F45ER02,53.765708,-8.483508,Castlerea,Roscommon,Roscommon County Council,MS. EILEEN RYAN,principalcastlereacs@gmail.com,0949620177,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,175.0,213.0,388
2024.0,91494R,St Louis Community School,Chapel Street,Kiltimagh,Co Mayo,,F12RP76,53.848385,-9.002219,Kiltimagh,Mayo,Mayo County Council,MISS REGINA REAPE,admin@stlouiscs.com,0949381228,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,331.0,359.0,690
2024.0,91495T,Ashbourne Community School,Deerpark,Ashbourne,Co Meath,,A84T925,53.504128,-6.388211,Ashbourne,Meath,Meath County Council,MS. AINE O'SULLIVAN,admin@ashcom.ie,018353066,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,561.0,550.0,1111
2024.0,91496V,Community School,Carrick-On-Shannon,Leitrim,,,N41VX63,53.949048,-8.08521,Carrick-on-Shannon,Leitrim,Leitrim County Council,MR. ADRIAN JACKSON,info@carrickcs.ie,0719620880,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,331.0,345.0,676
2024.0,91497A,Cashel Community School,"Dualla Road,","Cashel,",Co Tipperary.,,E25YT50,52.518963,-7.88187,Cashel,Tipperary,Tipperary (SR) County Council,MR. BRIAN MORAN,bmo@cashelcommunityschool.ie,062 61167,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,411.0,451.0,862
2024.0,91498C,Gort Community School,Gort,Co. Galway,,,H91C9K1,53.061368,-8.811457,Gort,Galway,Galway County Council,MR. BRIAN CROSSAN,info@gortcs.com,091632163,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,458.0,560.0,1018
2024.0,91499E,Kinsale Community School,Kinsale,Co Cork,,,P17R993,51.704278,-8.529486,Kinsale,Cork,Cork County Council,MR. FERGAL MC CARTHY,info@kinsalecommunityschool.ie,0214773174,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,739.0,759.0,1498
2024.0,91500J,Loreto Community School,Milford,Co Donegal,,,F92FK13,55.088939,-7.709004,Milford,Donegal,Donegal County Council,MS. MARGARET MARY O'CONNOR,info@loretomilford.net,0749153399,INTER DENOMINATIONAL,Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,446.0,361.0,807
